X,Y,OBJECTID,CBML,TIPO_SITIO,NOMBRE,TIPO_IMPORTANCIA
-75.566595092599997,6.2492586734,4387,10190420002,Edificios,LUCRECIO VELEZ,Alta
-75.557245760499995,6.2523679466,4388,10170270005,Comercio,CENTRO DE ALFABETIZACION Y CAPACITACION OCUPACIONAL NUTIBARA,Medio
-75.572953605600006,6.2363560242,4389,10120420001,Centro de Cultura Religiosa,IGLESIA DEL PERPETUO SOCORRO,Alta
-75.571927936500003,6.2625467982,4390,10040260008,Comercio,DISTRICONDOR S.A,Medio
-75.564721490599993,6.2482054478,4391,10190450005,Edificios,MEDICO,Alta
-75.568853637399997,6.2550693124,4392,10050080005,Centro de Cultura Religiosa,ASOCIACION DE IGLESIAS EVENGELICAS,Alta
-75.562008998,6.2488411881,4393,10160240009,Oficina,OFICINA CENTRAL DE LOS SUEÑOS,Medio
-75.567380872599998,6.2532370031,4394,10190680003,Edificios,LOS CATIOS,Alta
-75.571488368800004,6.2484261224,4395,10070230019,Comercio,LOCALES,Medio
-75.563402119200006,6.2582779194,4396,10010180009,Edificios,PRADO REAL,Alta
-75.566203754499995,6.2511982432,4397,10190510022,Club Social,CLUB UNION,Medio
-75.563302529799998,6.2586456965,4398,10010230008,Instituto Educativo,INSTITUTO PSICOLOGICO EDUCATIVO DE COLOMBIA,Alta
-75.567363503300001,6.244651597,4399,10130360008,Edificios,BEDOYA MEJIA,Alta
-75.565678759500003,6.2485694241,4400,10190440002,Edificios,ANGELITA,Alta
-75.5616996718,6.2512301019,4401,10180140009,Escuelas Colegios,DE CAPACITACION EN SEGURIDAD PRIVADA,Alta
-75.569574189199997,6.2365608899,4402,10200230001,Comercio,CENTRO 2000,Medio
-75.567113556899997,6.2626708543,4403,10030280009,Estaciones de Servicio,SERVITECA,Alta
-75.565366082200001,6.2401111486,4404,10140140005,Edificios,CARDONA,Alta
-75.563983844700005,6.2500529393,4405,10190480008,Edificios,LA UNION,Alta
-75.569360286199995,6.2522192935,4406,10190580001,Museos,ANTIGUO PALACIO MUNICIPAL HOY MUSEO DE ANTIOQUIA,Alta
-75.561056161899998,6.2459376351,4407,10160040015,Instituto Educativo,ESCOLME,Alta
-75.565399937400002,6.2609154654,4408,10030210004,Estaciones de Servicio,I.P.S. SERVICIO DE SALUD UNIVERSIDAD DE ANTIOQUIA,Alta
-75.570083756299994,6.2486796034,4409,10190200004,Comercio,ALMACEN CARAVANITA,Medio
-75.577007081299996,6.2443346749,4410,10090100025,Otros,PIES DESCALZOS,Alta
-75.558770676899996,6.2454031439,4411,10160120024,Plaza de Mercado,BELGICA PLAZA,Alta
-75.559089888200006,6.2453953357,4706,10160120002,Teatros y Cines,TEATRO COLOMBIA,Medio
-75.570175196199997,6.2556652842,4707,10050030033,Otros,FUNDACION SERVICIO JUVENIL,Alta
-75.570142893500005,6.2496079659,4708,10190370001,Edificios,JAIME ZULUAGA,Alta
-75.578618263600006,6.24945596,4709,10080210016,Comercio,COMERCIO PADILLA,Medio
-75.566599897499998,6.2391184478,4710,10200320070,Conjuto Residencial,BRISAS DE SAN DIEGO,Alta
-75.574401596,6.2503422289,4711,10070310003,Comercio,ASERRIO,Medio
-75.574724804499994,6.2478814843,4712,10070200016,Comercio,MADEFINAS,Medio
-75.565280984099999,6.2490260501,4713,10190440006,Edificios,PLAYA ORIENTAL,Alta
-75.556071479899998,6.2474539999,4714,10160430018,Edificios,LA PALMA,Alta
-75.565902427300003,6.2462463985,4715,10190030011,Centros Comerciales,COMERCIAL ANTIOQUEÑO,Alta
-75.568040538199995,6.2473573284,4716,10190070011,Edificios,ROSITA,Alta
-75.566990670300001,6.2441527494,4717,10130280013,Edificios,ZEA EME,Alta
-75.562432703400006,6.2608580692,4718,10010360020,Edificios,BELALCAZAR,Alta
-75.559423849,6.2516440313,4719,10170030009,Conjuto Residencial,CONJUNTO PORTAL DE BOSTON,Alta
-75.565556391,6.2527557613,4721,10180060002,Hoteles,HOSTAL ODEON,Medio
-75.565769881199998,6.2493699403,4722,10190430006,Edificios,ANA MARIA,Alta
-75.562788103399996,6.254607391,4723,10180280003,Edificios,BEMSA,Alta
-75.5662956683,6.2453666143,4724,10130340020,Hoteles,ROMANZA,Medio
-75.560794418599997,6.2537061287,4725,10170060004,Edificios,GALEON,Alta
-75.5679175028,6.246159886,4726,10130370009,Teatros y Cines,AL AIRE LIBRE,Medio
-75.570011826499993,6.2559082749,4727,10050090002,Centro de Cultura Religiosa,CENTRO MISIONERO BETHESDA,Medio
-75.560284328199998,6.2618703745,4728,10010560001,Oficina,COMITE REGIONAL DE REHABILITACION,Medio
-75.566115674100004,6.2494530641,4729,10190430004,Centros Comerciales,LA PLAYA NO 2,Medio
-75.568184453599997,6.2386102811,4730,10200310016,Edificios,JARAMILLO,Alta
-75.571164900799999,6.2354005907,4731,10120290003,Edificios,EL TRIANGULO,Alta
-75.570053416099995,6.2498675117,4732,10190370018,Supermercados,MERCA FACIL,Baja
-75.569460590399999,6.244482356,4733,10130240001,Centros Comerciales,PASEO COMERCIAL SAN JUAN JUNIN,Alta
-75.565630581799994,6.2387883251,4734,10140160005,Edificios,PASCASIO,Alta
-75.566647503799999,6.2384928463,4735,10200320074,Conjuto Residencial,BRISAS DE SAN DIEGO,Alta
-75.574846995499996,6.2349117114,4736,10120340002,Comercio,METRO FRENOS,Medio
-75.565075851399996,6.245204731,4737,10190010006,Piscina,JACUZZI,Medio
-75.565113411400006,6.2451335001,4738,10190010006,Edificios,TORRE SAN IGNACIO,Medio
-75.57271314499999,6.2499266126,4739,10070330009,Comercio,CENTRO 1234,Medio
-75.564543474299995,6.2566981345,4740,10010040007,Edificios,JAVI ELECTRION LTDA,Alta
-75.566861976,6.2575613544,4741,10030020017,Funeraria,LA ESPERANZA,Medio
-75.566901608600006,6.2594780435,4742,10030130023,Edificios,JUAN DEL CORRAL TORRE A Y B,Alta
-75.567892451600002,6.2594455672,4743,10030140007,Conjuto Residencial,RESIDENCIAS SAN FELIPE,Alta
-75.567303898,6.262780593,4744,10030280007,Edificios,MANANTIAL,Medio
-75.569193424800005,6.2580164398,4745,10030040011,Centro de Cultura Religiosa,IGLESIA PENTECOSTAL UNIDA DE COLOMBIA,Alta
-75.559918463900004,6.2497573879,4746,10160380021,Edificios,AQUAMARE,Medio
-75.558893339600004,6.2596332706,4747,10010430005,Edificios,LA SIERRA,Alta
-75.564912135499995,6.2586236673,4748,10010070038,Edificios,GENGIBRE,Medio
-75.558789442,6.2621638781,4749,10010630012,Edificios,CAMINOS DEL PRADO,Medio
-75.567877360200001,6.259278059,4750,10030140006,Conjuto Residencial,RESIDENCIAS ACAPULCO,Alta
-75.563539476900004,6.2386126628,4751,10200270103,Edificios,ALVAREZ,Medio
-75.567594514199996,6.2381277261,4752,10200280032,Edificios,ROSAS CALLE,Baja
-75.567492627799993,6.237583118,4753,10200280005,Edificios,GOMEZ SANCHEZ,Baja
-75.567952284399993,6.2379919135,4754,10200280015,Edificios,GARCIA BUITRAGO,Baja
-75.558801277900002,6.2621156573,4755,10010630011,Edificios,CAMINOS DE PRADO,Medio
-75.563008914500003,6.2502630727,4756,10190730014,Comercio,CENTRO PARK,Medio
-75.569314002799999,6.2517783464,4757,10190560003,Edificios,PASAJE CALIBIO CARABOBO,Alta
-75.565666326599995,6.2492668012,4758,10190440004,Edificios,DOBAIBE,Alta
-75.572184120900005,6.2551044523,4760,10060370003,Centros Comerciales,EEPPM AREA OPERATIVA COMERCIAL Y TELECOMUNICACIONES,Alta
-75.565894164699998,6.2539084424,4761,10180090001,Centro de Cultura Religiosa,CENTRO DE AYUDA ESPIRITUAL,Baja
-75.570056774199998,6.2453510294,4762,10070010007,Comercio,FERRETERIA TECNICA LTDA.,Medio
-75.564940440399994,6.2566652851,4763,10010050001,Instituto Educativo,CAFOR -  INSTITUTO TECNICO EDUCATIVO,Baja
-75.565829409,6.2596739075,4764,10030200002,Funeraria,SAN VICENTE,Medio
-75.556772279800001,6.2476156431,4765,10160420014,Edificios,BOSCONIA,Alta
-75.561919075399999,6.2499768263,4766,10190740019,Edificios,PROFAMILIA,Alta
-75.567289905099997,6.2479098313,4767,10190060006,Edificios,AGAVAL,Alta
-75.567778276499993,6.2533118923,4768,10190670026,Edificios,CARMEN OCHOA,Alta
-75.5699092527,6.2368475985,4769,10200230005,Estaciones de Servicio,TEXACO,Alta
-75.561389998199999,6.2438885412,4770,10150120014,Edificios,MADRID ARANGO,Alta
-75.563675541099997,6.2595887565,4771,10010220013,Comercio,MERCAVISION,Medio
-75.571810524300005,6.2482208615,4772,10070230003,Centros Comerciales,PANAMA,Medio
-75.561882350399998,6.2563543149,4773,10010120008,Edificios,TORRES DE MOLINA,Alta
-75.571795117799994,6.2492303215,4774,10070340004,Centros Comerciales,LOS PANCHES,Alta
-75.56645798,6.2419768487,4775,10140360019,Señalización,OSARIOS,Baja
-75.567265776699998,6.2530233319,4776,10190680008,Edificios,AMAVER,Alta
-75.568665794,6.2465205439,4777,10070120015,Edificios,ORIENTAL,Alta
-75.562421838600002,6.2444358378,4779,10150140017,Teatros y Cines,POPULAR DE MEDELLIN,Medio
-75.572758089700002,6.2491780395,4780,10070240022,Centros Comerciales,PASAJE COMERCIAL MEDELLIN,Alta
-75.565489016200004,6.2458409707,4781,10190020008,Edificios,VALTOR,Alta
-75.561310427400002,6.245852377,4782,10160040024,Entidades Financieras,UNIVERSIDAD COOPERATIVA DE COLOMBIA,Alta
-75.566787038100003,6.2532081149,4783,10190690007,Edificios,ZUZAYA,Alta
-75.570522887400003,6.2499995521,4784,10190370005,Centros Comerciales,DAMASCO,Medio
-75.561958908899996,6.2468794807,4785,10160140010,Conjuto Residencial,RESIDENCIAS SANTA ISABEL,Alta
-75.57325523199999,6.2480322398,4786,10070220002,Comercio,PASAJE EL OSPINA,Medio
-75.572478688299995,6.2355304481,4787,10120310004,Clinica Hospitales,LABORATORIOS LISTER,Alta
-75.560298171699998,6.2580567218,4788,10010290029,Edificios,ECHAVARRIA VALENCIA,Alta
-75.568465886599995,6.2477288722,4790,10190070008,Edificios,URIBE URIBE,Alta
-75.564006419899997,6.2499421682,4791,10190480007,Comercio,CAMARA DE COMERCIO,Medio
-75.563300663700005,6.2483318629,4792,10190460015,Entidades Financieras,BANCO AV VILLAS,Alta
-75.569145777399996,6.2322579425,4793,10200180011,Comercio,MULTIHOGAR,Alta
-75.574483927299994,6.2540648211,4794,10060140010,Edificios,COLONIA,Alta
-75.572243573899996,6.2505738697,4795,10060020003,Comercio,PASAJE COMERCIAL GALERIAS DE AYACUCHO,Medio
-75.571902559099996,6.2485754459,4796,10070230028,Centros Comerciales,EL HUECO PICHINCHA,Medio
-75.571485385,6.2568082667,4797,10050090024,Señalización,ESCUELA VIAL DE CONDUCCION,Baja
-75.563222268600001,6.2490691562,4798,10190470008,Edificios,CASA BLANCA,Alta
-75.574161923899993,6.2514103701,4799,10060040007,Edificios,JAIDUGO,Alta
-75.568368523499998,6.2553666707,4800,10050080014,Hoteles,RESIDENCIA,Baja
-75.572401367200001,6.2546718805,4801,10060240027,Edificios,MAITAMA,Alta
-75.571665124199995,6.2486655898,4802,10070230014,Centros Comerciales,JAPON,Medio
-75.572842829799995,6.2468821635,4803,10070180040,Edificios,SUCRE,Alta
-75.573490783799997,6.2389307849,4804,10110020011,Centros Comerciales,PASAJE COMERCIAL EXPOSICIONES,Alta
-75.570489954,6.2460535597,4805,10070140001,Edificios,PEDRO PABLO,Alta
-75.566704097,6.2491283926,4806,10190420001,Edificios,GRAN COLOMBIA,Alta
-75.568753869899993,6.2505135536,4807,10190390010,Industria,INERSIONES E INDUSTRIA,Medio
-75.563250408499997,6.2482689194,4808,10190460016,Comercio,CENSA,Medio
-75.5637667787,6.2483054262,4809,10190460011,Edificios,MEVIN,Alta
-75.566134910100004,6.2586180652,4810,10030110011,Comercio,TAX SUPER,Medio
-75.563082258799994,6.2611506848,4811,10010340024,Edificios,PRADO,Alta
-75.561299540299999,6.260153128,4812,10010380007,Centro de Cultura Religiosa,CONVENTO,Alta
-75.573664404499993,6.2438221533,4813,10100030003,Oficina,GOBERNACION DE ANTIOQUIA,Medio
-75.574022307,6.2490467269,4814,10070250007,Comercio,CERAMICA ITALIA,Medio
-75.562153242400001,6.261307138,4815,10010480002,Estaciones de Servicio,UNIDAD DE SERVICIOS DE SALUD,Alta
-75.568140260099995,6.2527888742,4816,10190670002,Edificios,AVENIDA DE GREIFF,Alta
-75.568307909699996,6.2446867212,4817,10130240008,CAI,ALLIANCE FRANCAISE,Alta
-75.560598863099997,6.2511319959,4818,10160510023,Escuelas Colegios,JOSEFA DEL CASTILLO,Alta
-75.57088796,6.2464357913,4819,10070140006,Comercio,MULTICENTRO CARABOBO,Medio
-75.564280620700004,6.2494437779,4820,10190480006,Edificios,VICENTE URIBE RENDON,Alta
-75.565659009399994,6.2546663313,4821,10180220004,Escuelas Colegios,JUVENIL ANTIOQUEÑO,Alta
-75.562682136600003,6.2563326832,4822,10010110002,Edificios,PEPITA,Medio
-75.561584689200004,6.2525502035,4823,10180160021,Centro de Cultura Religiosa,COMUNIDAD CRISTIANA MISIONERA DE MEDELLIN,Alta
-75.570540495200007,6.232707208,4824,10120130016,Edificios,GRIVAL,Alta
-75.56903629,6.2483398037,4825,10190210021,Centros Comerciales,PASAJE COMERCIAL PALACE BOLIVAR,Alta
-75.573980411199997,6.2491058985,4826,10070250008,Comercio,LOCALES,Medio
-75.577128705099994,6.2452650948,4827,10090100024,Tanque,TANQUE DE AGUA CUARTO DE MAQUINAS,Baja
-75.559087647400005,6.263214644,4828,10019990010,Otros,METROPLUS,Alta
-75.564031235599998,6.2526418321,4829,10180110001,Edificios,SAN JORGE,Alta
-75.567532833900003,6.2544196757,4830,10050060001,Centros Comerciales,JUAN DEL C.,Medio
-75.565545413799995,6.2488146943,4831,10190440008,Conjuto Residencial,RESIDENCIAS CALDAS,Alta
-75.561088963900005,6.2530481695,4832,10180320027,Edificios,PALO BONITO,Alta
-75.571196195,6.2452178353,4833,10070020004,Edificios,CISNEROS,Alta
-75.567264917299994,6.2441632877,4835,10130280003,Hoteles,KENEDY,Medio
-75.567642778600003,6.2492382881,4836,10190340003,Edificios,COLPATRIA,Alta
-75.567592168399997,6.2508796297,4837,10190530001,Edificios,ALVAREZ SANTA MARIA,Alta
-75.558270827699999,6.2487147775,4838,10160400012,Centro de Cultura Religiosa,PARROQUIA NUESTRA SEÑORA DEL SUFRAGIO,Alta
-75.573546153500004,6.249992756,4839,10070320001,Monumento,RESERVA HISTORICA Y ARQUITECTONICA DEL MPIO,Alta
-75.564635452700003,6.2450855765,4840,10190010003,Centro de Cultura Religiosa,COMUNIDAD DE HIJAS DE MARIA INMACULADA,Alta
-75.5696645891,6.2504937601,4841,10190380001,Edificios,SURAMERICANA,Alta
-75.563990948799997,6.2540438672,4842,10180190001,Centro de Cultura Religiosa,BASILICA METROPOLITANA DE MEDELLIN,Alta
-75.573908953100002,6.2515896192,4843,10060040013,Universidades,AUTONOMA LATINOAMERICANA,Alta
-75.565316619800001,6.2531855025,4844,10180060011,Hoteles,HOSTAL MILAN,Medio
-75.569269478,6.2345383991,4845,10200210001,Centros Comerciales,PLAZUELAS DE SAN DIEGO,Medio
-75.566648212399997,6.2413085712,4846,10140360019,Señalización,OSARIOS,Baja
-75.560804276699997,6.2586283145,4847,10010300014,Edificios,BRISAS DEL ECUADOR,Alta
-75.569459372,6.2474341042,4848,10190110001,Oficina,PUESTO CENTRAL DE CONTROLES DEL METRO,Medio
-75.576443492099997,6.2451287491,4849,10090100025,Señalización,JARDINERA,Baja
-75.559343829200003,6.2517677069,4850,10170030010,Edificios,BALCONES DE BOSTON,Alta
-75.5641824036,6.2481764753,4851,10190450019,Restaurantes,TABERNA RESTAURANTE,Medio
-75.568253213399998,6.2470786625,4852,10190070014,Edificios,CUARTAS OSPINA,Alta
-75.574762388,6.2477253518,5000,10070200010,Comercio,MADERAS USUGA,Medio
-75.571131472299996,6.2601280574,5001,10040130002,Parque,CAPRI,Baja
-75.569685389599996,6.2497721445,5002,10190360007,Cancha,CAMPOAMOR,Baja
-75.557939179800002,6.25356198,5003,10170250021,Centro de Cultura Religiosa,PARROQUIA DE LOS ANGELES,Alta
-75.568572493100007,6.2532358253,5004,10190660001,Oficina,CONTRALORIA GENERAL DE MEDELLIN,Medio
-75.571380676900006,6.24734028,5005,10070160031,Comercio,VIDRIERA ANTIOQUEÑA,Medio
-75.565348283899993,6.2514080099,5006,10190500009,Edificios,LOS CAMBULOS,Alta
-75.574417919300004,6.2475923872,5007,10070200004,Comercio,MADERAS EL MONTE,Medio
-75.560352469400001,6.2498451866,5008,10160380008,Edificios,MARIANITA ARANGO,Alta
-75.567333992299993,6.252884064,5009,10190680001,Hoteles,SANTELMO,Medio
-75.565919539600003,6.2506215363,5010,10190500003,Centros Comerciales,JUNIN,Medio
-75.567498189700004,6.2602797755,5011,10030180001,Universidades,UNIVERSIDAD DE ANTIOQUIA,Alta
-75.567507019600001,6.2482061573,5012,10190220024,Edificios,SANTA ANA,Alta
-75.570397774900002,6.2602577404,5013,10040140003,Centro de Cultura Religiosa,CASA DE LA DIVINA PROVIDENCIA,Alta
-75.566641648900003,6.2252097331,5014,10200010005,Edificios,SAN JUAN DEL CERRO,Alta
-75.572381089100006,6.2415690883,5015,10110170005,Centros Comerciales,PASEO BOLIVAR,Medio
-75.574919912400006,6.2478265814,5016,10070200012,Comercio,CARPINTERIA ROJAS,Medio
-75.567777087600007,6.2379931467,5017,10200280013,Edificios,SIERRA,Alta
-75.570597405200004,6.2572937199,5018,10050170027,Edificios,ROLDAN RODRIGUEZ,Alta
-75.559526111300002,6.2486078963,5019,10160340001,Edificios,TERESA SUAREZ,Alta
-75.5629463617,6.2442929869,5020,10150140010,RPH,VELASQUES OSPINA,Medio
-75.571808609599998,6.2496352733,5021,10070340010,Comercio,LOCALES,Medio
-75.568907909399996,6.2627732053,5022,10040230006,Comercio,CYRGO S.A,Medio
-75.567392824099997,6.245046796,5023,10130350008,Hoteles,GOOD NIGHT,Medio
-75.567106708799997,6.2329120757,5024,10200140022,Conjuto Residencial,CIUDADELA SAN DIEGO NUCLEO 1,Alta
-75.565099462,6.2573297664,5025,10010050010,Comercio,CENTRO DE ESPECIALISTAS POPAYAN,Medio
-75.562765009900005,6.2468949917,5026,10160060009,Entidades Financieras,UNIVERSIDAD COOPERATIVA DE COLOMBIA,Alta
-75.556765506700003,6.2511344395,5027,10170170001,Parque,DE LOS ANGELES,Baja
-75.568505836,6.2470234009,5028,10190070003,Hoteles,EL ARRIERO,Medio
-75.574479390799993,6.2507786529,5029,10070310016,Comercio,FERRETERIA VANESA,Medio
-75.571446238500002,6.2491936849,5030,10070340002,Centros Comerciales,TRES VIAS,Medio
-75.572579604400005,6.2562298521,5031,10060440006,Comercio,CENTRO DENTAL LA ESPERANZA,Medio
-75.568297516100003,6.2544987321,5032,10050050001,Otros,BANCO DE BOGOTA,Medio
-75.570639407900003,6.2548497904,5033,10050030008,Hoteles,RESIDENCIAS DE ORO,Medio
-75.566970152300001,6.2477292093,5034,10190050007,Comercio,AUTOCENTRO BOLIVAR,Medio
-75.572209748199995,6.2496593463,5035,10070330021,Conjuto Residencial,RESIDENCIA,Alta
-75.558678639600004,6.2478177889,5036,10160320009,Edificios,CAPILLA DE BOSTON TORRE 2,Alta
-75.561148530200001,6.2485034241,5037,10160250012,Comercio,CENTRO NATURISTA OLIVOS,Medio
-75.566144898299996,6.247862719,5038,10190300003,Edificios,SANTA SOFIA,Alta
-75.563422299199999,6.2568215685,5039,10010100006,Otros,LIGA DE AJEDREZ DE ANTIOQUIA,Alta
-75.559000118900002,6.2528424107,5040,10170080021,Edificios,LUZ DE ORIENTE,Alta
-75.561419375200003,6.2583862258,5041,10010300004,Edificios,ANA MARIA,Alta
-75.568821848499994,6.246809226,5042,10070120014,Edificios,BRISTOL,Alta
-75.571651976699997,6.260347626,5043,10040120015,Industria,INDUSTRIAL DE MADERAS,Medio
-75.575342966700006,6.2377606391,5044,10120470006,Industria,INDUSTRIAS COLIBRI,Medio
-75.563501292,6.2572358078,5045,10010090020,Edificios,NUEVO PRADO,Alta
-75.573546056300003,6.2500149151,5046,10070320001,Comercio,AHORA: DEPOSITO DE MATERIALES PARA LA CONSTRUCCION,Medio
-75.565041914399998,6.2613484239,5047,10030210005,Club Social,INSTITUTO DE SEGURO SOCIAL A.R.P.,Medio
-75.570010747699996,6.2488388865,5048,10190200006,Centros Comerciales,CARRUSEL DEL NIÑO,Medio
-75.569587328099999,6.2462586862,5049,10070130047,Centros Comerciales,PASAJE COMERCIAL SAN ANTONIO,Alta
-75.565822275,6.2488124356,5050,10190440003,Edificios,FURATENA,Alta
-75.573115981699999,6.2488701606,5051,10070240014,Centros Comerciales,TENERIFE,Alta
-75.574511455899994,6.2514326125,5052,10060080037,Señalización,RESIDENCIAS SALAMIN,Baja
-75.565065345700006,6.2405773176,5053,10140140030,Edificios,JARAMILLO RENDON,Alta
-75.5708603952,6.2479318065,5054,10190160007,Estaciones de Servicio,BOMBAY S.A.,Baja
-75.574090826900004,6.2332445642,5055,10120170001,Comercio,TIERRAGRO,Medio
-75.573135323200006,6.2489761183,5056,10070240015,Centros Comerciales,TAIWAN,Alta
-75.574661795200001,6.2538568326,5057,10060140007,Centro de Cultura Religiosa,IGLESIA MARANATHA,Alta
-75.567825946400006,6.2540705137,5058,10190670014,Hoteles,ELKAL,Medio
-75.559146358700005,6.251786575,5059,10170030014,Edificios,PERELCI,Alta
-75.569907894799996,6.2376022013,5060,10200250002,Hoteles,SAN DIEGO PLAZA,Medio
-75.565101724,6.2567638055,5061,10010050002,Centro de Cultura Religiosa,GRAN FRATERNIDAD UNIVERSAL,Alta
-75.567870467600002,6.2506425751,5062,10190540002,Comercio,FLAMINGO,Medio
-75.563851185,6.2532314761,5063,10180110005,Edificios,METROPOLI,Alta
-75.564162698700002,6.2430167454,5064,10150030047,Edificios,LAS TRES PALMAS,Alta
-75.564854275800002,6.256835963,5065,10010050024,Centro de Cultura Religiosa,IGLESIA LOS DOCE APOSTOLES,Alta
-75.566418833599997,6.2496925808,5066,10190420004,Edificios,LA BASTILLA,Alta
-75.570300341,6.2548143165,5067,10050030003,Hoteles,RESIDENCIAS ANDORA,Medio
-75.565018319499998,6.2461153143,5068,10190240001,Edificios,PEDRO P. AGUDELO G.,Alta
-75.570720274899998,6.237028087,5069,10120580005,Centros Comerciales,MILANESA,Medio
-75.570228944099995,6.2491743629,5070,10190190001,Centros Comerciales,PALACIO NACIONAL,Medio
-75.562426499500006,6.2502080617,5071,10190740012,Entidades Financieras,SOCIEDAD SAN VICENTE DE PAUL,Alta
-75.568916912099994,6.2494116311,5072,10190360012,Entidades Financieras,BANCO DE SANTANDER,Alta
-75.574673535800002,6.2483355704,5074,10070210048,Comercio,DEPOSITO DE MADERA,Medio
-75.562938848900004,6.2511084729,5075,10180020005,Parque,PARQUEADERO DEL GRAN HOTEL,Baja
-75.562443459899995,6.2476361677,5076,10160150005,Clinica Hospitales,I.S.S.,Alta
-75.570568269099994,6.2492709334,5077,10190190002,Parque,COMERICIAL DEL PALACIO,Baja
-75.557119914699996,6.2480842643,5078,10160420007,Edificios,MANHATAN BOSTON,Alta
-75.562729782,6.248774462,5079,10190470005,Edificios,SAN DIEGO,Alta
-75.566247069300005,6.254135184,5080,10180090006,Hoteles,TAMANACO,Medio
-75.560723087300005,6.2550683011,5081,10170210002,Club Social,CLUB DE LA EDAD DORADA,Medio
-75.567330978300006,6.2468374784,5082,10130380001,Comercio,ALMACEN EXITO,Medio
-75.565334831100003,6.2527975195,5083,10180060001,Restaurantes,RESTAURANTE LA ESTANCIA,Medio
-75.559586475900005,6.2506052007,5084,10160510036,Edificios,JUAN PABLO,Alta
-75.571804618399995,6.2622282135,5085,10040260005,Comercio,AUTOLATAS,Medio
-75.573469168,6.252043642,5086,10060050007,Edificios,COSMOS,Alta
-75.565925831599998,6.2480732198,4853,10190290003,Centros Comerciales,COLOMBIA,Medio
-75.562069638300002,6.247835286,4854,10160150009,Edificios,DEL VALLE,Alta
-75.568362975699998,6.2493816948,4855,10190350001,Señalización,FUENTE,Baja
-75.57202674,6.2622369916,4856,10040260006,Bodega,BODEGAS DEL RIO,Medio
-75.563961366800001,6.2523079355,4857,10180030007,Bares Discotecas,ESCOBAR MEJIA,Alta
-75.561799840800006,6.262593515,4858,10010540013,Edificios,CECAL,Alta
-75.560115931699997,6.2483434065,4859,10160250045,Instituto Educativo,INSTITUCION EDUCATIVA JAVIER LONDOÑO,Alta
-75.563072689899997,6.2492352799,4860,10190470009,Edificios,LA ERMITA,Alta
-75.569226750400006,6.2488140476,4861,10190200002,Comercio,ALMACENES FLAMINGO,Medio
-75.567172500799998,6.2567611399,4862,10050140010,Puente,HOSTAL LOS PUENTES,Baja
-75.559884551699994,6.2580121068,4863,10010280015,Edificios,"SANCHEZ GONZALEZ""",Alta
-75.570218213800004,6.2504064383,4864,10190370019,Edificios,BOLIVAR,Alta
-75.568145558099999,6.2569085913,4865,10050150013,Edificios,AVENIDA ORIENTAL,Alta
-75.574715401700004,6.2485223667,4866,10070210011,Señalización,MALLAS COLOMBIA,Baja
-75.572311226,6.2494842434,4867,10070330001,Comercio,LOCALES,Medio
-75.563746055500005,6.256341153,4868,10010030010,Hoteles,EL DORADO,Medio
-75.571617384099994,6.2467629457,4869,10070160045,Entidades Financieras,BANCO CCIAL. ANTIOQUEÑO POPULAR,Alta
-75.567600590500007,6.2495217399,4870,10190410006,Entidades Financieras,BANCO POPULAR,Alta
-75.565082921799998,6.2481000566,4871,10190280010,Centro de Cultura Religiosa,DESPACHO PARROQUIAL SAN JOSE,Alta
-75.570256599299995,6.2467004048,4872,10070140025,Centros Comerciales,ESTACION,Medio
-75.574502221299994,6.2534798368,4873,10060140006,Comercio,EUROCERAMICAS,Medio
-75.568868180500004,6.2466226718,4874,10070120012,Hoteles,ARISTON,Medio
-75.5662878073,6.2506891781,4875,10190510024,Comercio,PASAJE COMERCIAL ASTORIA,Alta
-75.572800010099996,6.2471365858,4876,10070180044,Centros Comerciales,CUCUTA DIAZ GRANADOS,Medio
-75.566620149599999,6.2416508556,4877,10140360019,Centro de Cultura Religiosa,CEMENTERIO PARROQUIAL SAN LORENZO,Alta
-75.568503897100001,6.2634281101,4878,10040330004,Parque,DEL EMPRENDIMIENTO DE LA U. DE A.,Baja
-75.558818634700003,6.2533861066,4879,10170240007,Edificios,SAN LUIS,Alta
-75.577416812699994,6.2508728282,4880,10080350001,Edificios,ARISTIDES,Alta
-75.565308363699998,6.2604248055,4881,10030200018,Comercio,CARULLA,Medio
-75.563462804099998,6.2502348516,4882,10190730004,Edificios,THUNAPA,Alta
-75.573052391299996,6.2555496875,4883,10060360009,Comercio,DISTRIBUIDORA MONTOYA,Medio
-75.572535667400004,6.2370844366,4884,10120420004,Edificios,PALACE 36,Alta
-75.561360920699997,6.2457531255,4885,10160040024,Entidades Financieras,UNIVERSIDAD COOPERATIVA DE COLOMBIA,Alta
-75.569246227600004,6.244671576,4886,10130240002,Centro de Cultura Religiosa,IGLESIA SAN ANTONIO,Alta
-75.571019118,6.2457178844,4887,10070020020,Centros Comerciales,CISNEROS,Medio
-75.5661014943,6.2594348768,4888,10030120005,Edificios,SAN JUAN BAUTISTA,Medio
-75.567132925799996,6.2632299361,4889,10030290005,Edificios,VARGAS CANO,Medio
-75.5660049759,6.2591365603,4890,10030120015,Droguerias,FARMACIA CENTRAL,Baja
-75.568053503599998,6.2594160373,4891,10030140009,Conjuto Residencial,RESIDENCIAS LA MANSION,Alta
-75.563420124700002,6.25613474,4892,10010030020,Edificios,VENEZUELA,Alta
