IrE,ErE,Reward,Param,Value,Q-value
0.5,0.35,-0.432,infectionProbability,0.2,-1.0893
0.204,0.342,-0.136,averageRoomVentilationRate,1.2,-1.079
0.488,0.35,-0.42,averageRoomVentilationRate,1.2,-1.1198
0.056,0.332,0,averageRoomVentilationRate,3,-1.051
0.254,0.186,-0.198,averageRoomVentilationRate,3,-1.0485
0.254,0.35,-0.198,averageRoomVentilationRate,3,-1.0462
0.076,0.318,0,averageRoomVentilationRate,3,-1.0043
0.27,0.204,-0.214,averageRoomVentilationRate,3,-1.007
0.192,0.346,-0.136,averageRoomVentilationRate,3,-0.9939
0.072,0.32,0,averageRoomVentilationRate,3,-0.9541
0.296,0.2,-0.24,averageRoomVentilationRate,3,-0.964
0.182,0.346,-0.126,averageRoomVentilationRate,3,-0.9506
0.092,0.314,0,averageRoomVentilationRate,3,-0.9126
0.328,0.214,-0.272,averageRoomVentilationRate,3,-0.9305
0.174,0.346,-0.118,averageRoomVentilationRate,3,-0.9169
0.27,0.35,-0.214,averageRoomVentilationRate,1.2,-1.0854
0.346,0.206,-0.29,averageRoomVentilationRate,3,-0.9382
0.154,0.342,0,averageRoomVentilationRate,3,-0.9007
0.094,0.294,0,averageRoomVentilationRate,3,-0.8646
0.356,0.29,-0.3,averageRoomVentilationRate,3,-0.8901
0.14,0.342,0,averageRoomVentilationRate,3,-0.8545
0.178,0.336,-0.122,infectionProbability,0.4,-1.0296
0.424,0.344,-0.368,infectionProbability,0.4,-1.062
0.3,0.194,-0.244,infectionProbability,0,-1.0542
0.3,0.148,-0.244,infectionProbability,0,-1.0609
0.458,0.35,-0.402,infectionProbability,0.8,-1.0939
0.5,0.35,-0.444,infectionProbability,1,-1.1042
0.3,0.16,-0.244,infectionProbability,0,-1.0672
0.466,0.35,-0.41,infectionProbability,0.4,-1.1016
0.488,0.35,-0.432,infectionProbability,0.6,-1.1092
0.3,0.126,-0.244,infectionProbability,0,-1.0733
0.37,0.23,-0.314,infectionProbability,0,-1.0932
0.106,0.34,0,infectionProbability,0.2,-1.0457
0.184,0.206,-0.128,infectionProbability,0.2,-1.0295
0.312,0.35,-0.256,infectionProbability,0.2,-1.0395
0.08,0.334,0,infectionProbability,0.2,-0.9979
0.226,0.188,-0.17,infectionProbability,0.2,-0.992
0.462,0.35,-0.406,infectionProbability,0.4,-1.1212
0.07,0.33,0,infectionProbability,0.2,-0.9523
0.242,0.17,-0.186,infectionProbability,0.2,-0.9514
0.26,0.35,-0.204,infectionProbability,0.2,-0.9542
